2013 Ranking,2015 Ranking,Country,Excel Calculated Curve,Excel Sigmoid,Excel Size,color,t
17,13,Iraq,13.303432720084974,0.9241418199787566,4,-4,2.5
17,13,Iraq,13.189703492710267,0.9525741268224334,4,-4,3.0
17,13,Iraq,13.117248923005425,0.9706877692486436,4,-4,3.5
17,13,Iraq,13.071944839848367,0.9820137900379085,4,-4,4.0
17,13,Iraq,13.043947770522372,0.9890130573694068,4,-4,4.5
17,13,Iraq,13.02677140369714,0.9933071490757153,4,-4,5.0
17,13,Iraq,13.016280550863584,0.995929862284104,4,-4,5.5
18,17,Romania,17.997527376843365,0.0024726231566347743,1,-1,-6.0
18,17,Romania,17.995929862284104,0.004070137715896128,1,-1,-5.5
18,17,Romania,17.993307149075715,0.0066928509242848554,1,-1,-5.0
18,17,Romania,17.989013057369405,0.01098694263059318,1,-1,-4.5
18,17,Romania,17.982013790037907,0.01798620996209156,1,-1,-4.0
18,17,Romania,17.970687769248645,0.02931223075135632,1,-1,-3.5
18,17,Romania,17.952574126822434,0.04742587317756678,1,-1,-3.0
18,17,Romania,17.924141819978757,0.07585818002124355,1,-1,-2.5
18,17,Romania,17.88079707797788,0.11920292202211755,1,-1,-2.0
18,17,Romania,17.817574476193645,0.18242552380635635,1,-1,-1.5
18,17,Romania,17.731058578630005,0.2689414213699951,1,-1,-1.0
18,17,Romania,17.622459331201856,0.3775406687981454,1,-1,-0.5
18,17,Romania,17.5,0.5,1,-1,0.0
18,17,Romania,17.377540668798144,0.6224593312018546,1,-1,0.5
18,17,Romania,17.268941421369995,0.7310585786300049,1,-1,1.0
18,17,Romania,17.182425523806355,0.8175744761936437,1,-1,1.5
18,17,Romania,17.11920292202212,0.8807970779778823,1,-1,2.0
18,17,Romania,17.075858180021243,0.9241418199787566,1,-1,2.5
18,17,Romania,17.047425873177566,0.9525741268224334,1,-1,3.0
18,17,Romania,17.029312230751355,0.9706877692486436,1,-1,3.5
18,17,Romania,17.017986209962093,0.9820137900379085,1,-1,4.0
18,17,Romania,17.010986942630595,0.9890130573694068,1,-1,4.5
18,17,Romania,17.006692850924285,0.9933071490757153,1,-1,5.0
18,17,Romania,17.004070137715896,0.995929862284104,1,-1,5.5
19,19,Bangladesh,19.0,0.0024726231566347743,0,0,-6.0
19,19,Bangladesh,19.0,0.004070137715896128,0,0,-5.5
19,19,Bangladesh,19.0,0.0066928509242848554,0,0,-5.0
19,19,Bangladesh,19.0,0.01098694263059318,0,0,-4.5
19,19,Bangladesh,19.0,0.01798620996209156,0,0,-4.0
19,19,Bangladesh,19.0,0.02931223075135632,0,0,-3.5
19,19,Bangladesh,19.0,0.04742587317756678,0,0,-3.0
19,19,Bangladesh,19.0,0.07585818002124355,0,0,-2.5
19,19,Bangladesh,19.0,0.11920292202211755,0,0,-2.0
19,19,Bangladesh,19.0,0.18242552380635635,0,0,-1.5
19,19,Bangladesh,19.0,0.2689414213699951,0,0,-1.0
19,19,Bangladesh,19.0,0.3775406687981454,0,0,-0.5
19,19,Bangladesh,19.0,0.5,0,0,0.0
19,19,Bangladesh,19.0,0.6224593312018546,0,0,0.5
19,19,Bangladesh,19.0,0.7310585786300049,0,0,1.0
19,19,Bangladesh,19.0,0.8175744761936437,0,0,1.5
19,19,Bangladesh,19.0,0.8807970779778823,0,0,2.0
19,19,Bangladesh,19.0,0.9241418199787566,0,0,2.5
19,19,Bangladesh,19.0,0.9525741268224334,0,0,3.0
19,19,Bangladesh,19.0,0.9706877692486436,0,0,3.5
19,19,Bangladesh,19.0,0.9820137900379085,0,0,4.0
19,19,Bangladesh,19.0,0.9890130573694068,0,0,4.5
19,19,Bangladesh,19.0,0.9933071490757153,0,0,5.0
19,19,Bangladesh,19.0,0.995929862284104,0,0,5.5
20,20,Bulgaria,20.0,0.0024726231566347743,0,0,-6.0
20,20,Bulgaria,20.0,0.004070137715896128,0,0,-5.5
20,20,Bulgaria,20.0,0.0066928509242848554,0,0,-5.0
20,20,Bulgaria,20.0,0.01098694263059318,0,0,-4.5
20,20,Bulgaria,20.0,0.01798620996209156,0,0,-4.0
20,20,Bulgaria,20.0,0.02931223075135632,0,0,-3.5
20,20,Bulgaria,20.0,0.04742587317756678,0,0,-3.0
20,20,Bulgaria,20.0,0.07585818002124355,0,0,-2.5
20,20,Bulgaria,20.0,0.11920292202211755,0,0,-2.0
20,20,Bulgaria,20.0,0.18242552380635635,0,0,-1.5
20,20,Bulgaria,20.0,0.2689414213699951,0,0,-1.0
20,20,Bulgaria,20.0,0.3775406687981454,0,0,-0.5
20,20,Bulgaria,20.0,0.5,0,0,0.0
20,20,Bulgaria,20.0,0.6224593312018546,0,0,0.5
20,20,Bulgaria,20.0,0.7310585786300049,0,0,1.0
20,20,Bulgaria,20.0,0.8175744761936437,0,0,1.5
20,20,Bulgaria,20.0,0.8807970779778823,0,0,2.0
20,20,Bulgaria,20.0,0.9241418199787566,0,0,2.5
20,20,Bulgaria,20.0,0.9525741268224334,0,0,3.0
20,20,Bulgaria,20.0,0.9706877692486436,0,0,3.5
20,20,Bulgaria,20.0,0.9820137900379085,0,0,4.0
20,20,Bulgaria,20.0,0.9890130573694068,0,0,4.5
20,20,Bulgaria,20.0,0.9933071490757153,0,0,5.0
20,20,Bulgaria,20.0,0.995929862284104,0,0,5.5
21,21,Togo,21.0,0.0024726231566347743,0,0,-6.0
21,21,Togo,21.0,0.004070137715896128,0,0,-5.5
21,21,Togo,21.0,0.0066928509242848554,0,0,-5.0
21,21,Togo,21.0,0.01098694263059318,0,0,-4.5
21,21,Togo,21.0,0.01798620996209156,0,0,-4.0
21,21,Togo,21.0,0.02931223075135632,0,0,-3.5
21,21,Togo,21.0,0.04742587317756678,0,0,-3.0
21,21,Togo,21.0,0.07585818002124355,0,0,-2.5
21,21,Togo,21.0,0.11920292202211755,0,0,-2.0
21,21,Togo,21.0,0.18242552380635635,0,0,-1.5
21,21,Togo,21.0,0.2689414213699951,0,0,-1.0
21,21,Togo,21.0,0.3775406687981454,0,0,-0.5
21,21,Togo,21.0,0.5,0,0,0.0
21,21,Togo,21.0,0.6224593312018546,0,0,0.5
21,21,Togo,21.0,0.7310585786300049,0,0,1.0
21,21,Togo,21.0,0.8175744761936437,0,0,1.5
21,21,Togo,21.0,0.8807970779778823,0,0,2.0
21,21,Togo,21.0,0.9241418199787566,0,0,2.5
21,21,Togo,21.0,0.9525741268224334,0,0,3.0
21,21,Togo,21.0,0.9706877692486436,0,0,3.5
21,21,Togo,21.0,0.9820137900379085,0,0,4.0
21,21,Togo,21.0,0.9890130573694068,0,0,4.5
21,21,Togo,21.0,0.9933071490757153,0,0,5.0
21,21,Togo,21.0,0.995929862284104,0,0,5.5
22,23,Ecuador,22.002472623156635,0.0024726231566347743,1,1,-6.0
22,23,Ecuador,22.004070137715896,0.004070137715896128,1,1,-5.5
22,23,Ecuador,22.006692850924285,0.0066928509242848554,1,1,-5.0
22,23,Ecuador,22.010986942630595,0.01098694263059318,1,1,-4.5
22,23,Ecuador,22.017986209962093,0.01798620996209156,1,1,-4.0
22,23,Ecuador,22.029312230751355,0.02931223075135632,1,1,-3.5
22,23,Ecuador,22.047425873177566,0.04742587317756678,1,1,-3.0
22,23,Ecuador,22.075858180021243,0.07585818002124355,1,1,-2.5
22,23,Ecuador,22.11920292202212,0.11920292202211755,1,1,-2.0
22,23,Ecuador,22.182425523806355,0.18242552380635635,1,1,-1.5
22,23,Ecuador,22.268941421369995,0.2689414213699951,1,1,-1.0
22,23,Ecuador,22.377540668798144,0.3775406687981454,1,1,-0.5
22,23,Ecuador,22.5,0.5,1,1,0.0
22,23,Ecuador,22.622459331201856,0.6224593312018546,1,1,0.5
22,23,Ecuador,22.731058578630005,0.7310585786300049,1,1,1.0
22,23,Ecuador,22.817574476193645,0.8175744761936437,1,1,1.5
22,23,Ecuador,22.88079707797788,0.8807970779778823,1,1,2.0
22,23,Ecuador,22.924141819978757,0.9241418199787566,1,1,2.5
22,23,Ecuador,22.952574126822434,0.9525741268224334,1,1,3.0
22,23,Ecuador,22.970687769248645,0.9706877692486436,1,1,3.5
22,23,Ecuador,22.982013790037907,0.9820137900379085,1,1,4.0
22,23,Ecuador,22.989013057369405,0.9890130573694068,1,1,4.5
22,23,Ecuador,22.993307149075715,0.9933071490757153,1,1,5.0
22,23,Ecuador,22.995929862284104,0.995929862284104,1,1,5.5
23,24,Switzerland,23.002472623156635,0.0024726231566347743,1,1,-6.0
23,24,Switzerland,23.004070137715896,0.004070137715896128,1,1,-5.5
23,24,Switzerland,23.006692850924285,0.0066928509242848554,1,1,-5.0
23,24,Switzerland,23.010986942630595,0.01098694263059318,1,1,-4.5
23,24,Switzerland,23.017986209962093,0.01798620996209156,1,1,-4.0
23,24,Switzerland,23.029312230751355,0.02931223075135632,1,1,-3.5
23,24,Switzerland,23.047425873177566,0.04742587317756678,1,1,-3.0
23,24,Switzerland,23.075858180021243,0.07585818002124355,1,1,-2.5
23,24,Switzerland,23.11920292202212,0.11920292202211755,1,1,-2.0
23,24,Switzerland,23.182425523806355,0.18242552380635635,1,1,-1.5
23,24,Switzerland,23.268941421369995,0.2689414213699951,1,1,-1.0
23,24,Switzerland,23.377540668798144,0.3775406687981454,1,1,-0.5
23,24,Switzerland,23.5,0.5,1,1,0.0
23,24,Switzerland,23.622459331201856,0.6224593312018546,1,1,0.5
23,24,Switzerland,23.731058578630005,0.7310585786300049,1,1,1.0
23,24,Switzerland,23.817574476193645,0.8175744761936437,1,1,1.5
23,24,Switzerland,23.88079707797788,0.8807970779778823,1,1,2.0
23,24,Switzerland,23.924141819978757,0.9241418199787566,1,1,2.5
23,24,Switzerland,23.952574126822434,0.9525741268224334,1,1,3.0
23,24,Switzerland,23.970687769248645,0.9706877692486436,1,1,3.5
23,24,Switzerland,23.982013790037907,0.9820137900379085,1,1,4.0
23,24,Switzerland,23.989013057369405,0.9890130573694068,1,1,4.5
23,24,Switzerland,23.993307149075715,0.9933071490757153,1,1,5.0
23,24,Switzerland,23.995929862284104,0.995929862284104,1,1,5.5
24,25,Albania,24.002472623156635,0.0024726231566347743,1,1,-6.0
24,25,Albania,24.004070137715896,0.004070137715896128,1,1,-5.5
24,25,Albania,24.006692850924285,0.0066928509242848554,1,1,-5.0
24,25,Albania,24.010986942630595,0.01098694263059318,1,1,-4.5
24,25,Albania,24.017986209962093,0.01798620996209156,1,1,-4.0
24,25,Albania,24.029312230751355,0.02931223075135632,1,1,-3.5
24,25,Albania,24.047425873177566,0.04742587317756678,1,1,-3.0
24,25,Albania,24.075858180021243,0.07585818002124355,1,1,-2.5
24,25,Albania,24.11920292202212,0.11920292202211755,1,1,-2.0
24,25,Albania,24.182425523806355,0.18242552380635635,1,1,-1.5
24,25,Albania,24.268941421369995,0.2689414213699951,1,1,-1.0
24,25,Albania,24.377540668798144,0.3775406687981454,1,1,-0.5
24,25,Albania,24.5,0.5,1,1,0.0
24,25,Albania,24.622459331201856,0.6224593312018546,1,1,0.5
24,25,Albania,24.731058578630005,0.7310585786300049,1,1,1.0
24,25,Albania,24.817574476193645,0.8175744761936437,1,1,1.5
24,25,Albania,24.88079707797788,0.8807970779778823,1,1,2.0
24,25,Albania,24.924141819978757,0.9241418199787566,1,1,2.5
24,25,Albania,24.952574126822434,0.9525741268224334,1,1,3.0
24,25,Albania,24.970687769248645,0.9706877692486436,1,1,3.5
24,25,Albania,24.982013790037907,0.9820137900379085,1,1,4.0
24,25,Albania,24.989013057369405,0.9890130573694068,1,1,4.5
24,25,Albania,24.993307149075715,0.9933071490757153,1,1,5.0
24,25,Albania,24.995929862284104,0.995929862284104,1,1,5.5
25,22,Cambodia,24.992582130530096,0.0024726231566347743,3,-3,-6.0
25,22,Cambodia,24.987789586852312,0.004070137715896128,3,-3,-5.5
25,22,Cambodia,24.979921447227145,0.0066928509242848554,3,-3,-5.0
25,22,Cambodia,24.96703917210822,0.01098694263059318,3,-3,-4.5
25,22,Cambodia,24.946041370113726,0.01798620996209156,3,-3,-4.0
25,22,Cambodia,24.91206330774593,0.02931223075135632,3,-3,-3.5
25,22,Cambodia,24.8577223804673,0.04742587317756678,3,-3,-3.0
25,22,Cambodia,24.77242545993627,0.07585818002124355,3,-3,-2.5
25,22,Cambodia,24.642391233933647,0.11920292202211755,3,-3,-2.0
25,22,Cambodia,24.45272342858093,0.18242552380635635,3,-3,-1.5
25,22,Cambodia,24.193175735890016,0.2689414213699951,3,-3,-1.0
25,22,Cambodia,23.867377993605565,0.3775406687981454,3,-3,-0.5
25,22,Cambodia,23.5,0.5,3,-3,0.0
25,22,Cambodia,23.132622006394435,0.6224593312018546,3,-3,0.5
25,22,Cambodia,22.806824264109984,0.7310585786300049,3,-3,1.0
25,22,Cambodia,22.54727657141907,0.8175744761936437,3,-3,1.5
25,22,Cambodia,22.357608766066353,0.8807970779778823,3,-3,2.0
25,22,Cambodia,22.22757454006373,0.9241418199787566,3,-3,2.5
25,22,Cambodia,22.1422776195327,0.9525741268224334,3,-3,3.0
25,22,Cambodia,22.08793669225407,0.9706877692486436,3,-3,3.5
25,22,Cambodia,22.053958629886274,0.9820137900379085,3,-3,4.0
25,22,Cambodia,22.03296082789178,0.9890130573694068,3,-3,4.5
25,22,Cambodia,22.020078552772855,0.9933071490757153,3,-3,5.0
25,22,Cambodia,22.012210413147688,0.995929862284104,3,-3,5.5
